train_loss,train_acc,val_loss,val_acc,train_f1,val_f1
1.1242504360290002,0.6040027369141293,0.27587790062743656,0.9226519337016574,0.5953555107116699,0.9232295751571655
0.6056071196033087,0.7957577830995552,0.20942913314317307,0.9406077348066298,0.7957528233528137,0.9418529272079468
0.4447868147172261,0.8498118371536093,0.1451612167413802,0.9419889502762431,0.849683403968811,0.9418607354164124
0.4135089717547942,0.8667464933287718,0.1622081070479767,0.9475138121546961,0.8667663335800171,0.9479719400405884
0.3372470701034963,0.8889839206294903,0.13496432618240606,0.9585635359116023,0.8890069127082825,0.9592665433883667
0.3166802447350403,0.8958262059527883,0.10920855787281848,0.9613259668508287,0.8957805633544922,0.9616292715072632
0.293954035144247,0.9059185768046527,0.10421945017155322,0.9723756906077348,0.9060161113739014,0.9724769592285156
0.18722625928789152,0.9392747177557305,0.042361977129070943,0.988950276243094,0.9394004940986633,0.9889392852783203
0.16464833360263492,0.9466301744782758,0.03501303663277273,0.9903314917127072,0.9466968774795532,0.9903330206871033
0.15094828651309922,0.9533014026684913,0.037270044756298165,0.988950276243094,0.9533650279045105,0.9889472723007202
0.14133748501313648,0.9570646595963052,0.03251462250660773,0.9861878453038674,0.9571805000305176,0.9862075448036194
0.1323105146767673,0.9563804310639754,0.027178031046606616,0.9903314917127072,0.9564396739006042,0.9903141260147095
0.1327741481545386,0.9572357167293876,0.028576088098188294,0.9917127071823204,0.9573226571083069,0.9917156100273132
0.1164341963406396,0.9659596305165925,0.024442327217660712,0.9930939226519337,0.965984582901001,0.9930775165557861
0.1071342632424289,0.9668149161820048,0.024115296052730235,0.9917127071823204,0.9669233560562134,0.9916964769363403
0.11081082962728651,0.962709544988026,0.021540997423386287,0.9917127071823204,0.9627949595451355,0.9916964769363403
0.11253523100100603,0.9628806021211085,0.02192201699835,0.994475138121547,0.9629518389701843,0.9944590330123901
